Driving_ACC_CACC_TL.slx111111110,738560.9569421033374965191,acc_active,name_acc_active;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_228;lr_520_242;rul_345_-5;rlr_505_215
Driving_ACC_CACC_TL.slx111111110,738560.8203698197612538934,cacc_active,name_cacc_active;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_258;lr_520_272;rul_345_-35;rlr_505_185
Driving_ACC_CACC_TL.slx111111110,738560.722344866837374866,desired_velocity,name_desired_velocity;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_293;lr_520_307;rul_165_-16;rlr_165_1
Driving_ACC_CACC_TL.slx111111110,738561.1994988069636747241,desired_acceleration_parameter,name_desired_acceleration_parameter;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_333;lr_520_347;rul_345_-110;rlr_505_110
Driving_ACC_CACC_TL.slx111111110,738561.5979398168856278062,pre_distance,name_pre_distance;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_363;lr_520_377;rul_255_314;rlr_255_331
Driving_ACC_CACC_TL.slx111111110,738560.8953486614627763629,lead_covered_distance,name_lead_covered_distance;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_2;num_inputs_0;num_outputs_1;ul_490_398;lr_520_412;rul_1015_394;rlr_1015_411
Driving_ACC_CACC_TL.slx111111110,738561.4492371141677722335,pre_covered_distance,name_pre_covered_distance;type_Inport;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_1;num_inputs_0;num_outputs_1;ul_490_683;lr_520_697;rul_190_-1;rlr_190_16
Driving_ACC_CACC_TL.slx111111110,738561.0730120914522558451,Constant,name_Constant;type_Constant;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_2;num_inputs_0;num_outputs_1;ul_1645_737;lr_1725_773;rul_810_-83;rlr_770_-32
Driving_ACC_CACC_TL.slx111111110,738561.6826939346501603723,Controller,name_Controller;type_SubSystem;parent_name_Driving_ACC_CACC_TL;hierarchy_depth_0;num_lines_10;num_inputs_8;num_outputs_2;ul_835_223;lr_1025_457;rul_-345_5;rlr_-505_-215
Driving_ACC_CACC_TL.slx111111110,738560.7600282414350658655,acc_active,name_acc_active;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_2;num_inputs_0;num_outputs_1;ul_20_48;lr_50_62;rul_960_297;rlr_980_323
Driving_ACC_CACC_TL.slx111111110,738561.4548429303104057908,cacc_active,name_cacc_active;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_2;num_inputs_0;num_outputs_1;ul_20_83;lr_50_97;rul_1165_322;rlr_1185_348
Driving_ACC_CACC_TL.slx111111110,738561.4018942007096484303,desired_velocity,name_desired_velocity;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_0;num_outputs_1;ul_20_128;lr_50_142;rul_960_102;rlr_980_128
Driving_ACC_CACC_TL.slx111111110,738561.1580504457233473659,desired_acceleration_parameter,name_desired_acceleration_parameter;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_2;num_inputs_0;num_outputs_1;ul_20_173;lr_50_187;rul_960_172;rlr_980_198
Driving_ACC_CACC_TL.slx111111110,738561.1817032443359494209,pre_distance,name_pre_distance;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_4;num_inputs_0;num_outputs_1;ul_20_248;lr_50_262;rul_490_161;rlr_640_269
Driving_ACC_CACC_TL.slx111111110,738561.6529761619167402387,lead_covered_distance,name_lead_covered_distance;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_0;num_outputs_1;ul_20_328;lr_50_342;rul_200_235;rlr_205_255
Driving_ACC_CACC_TL.slx111111110,738560.7904030471108853817,velocity,name_velocity;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_0;num_outputs_1;ul_20_378;lr_50_392;rul_635_-185;rlr_765_-35
Driving_ACC_CACC_TL.slx111111110,738561.1929494107607752085,covered_distance,name_covered_distance;type_Inport;parent_name_Controller;hierarchy_depth_1;num_lines_1;num_inputs_0;num_outputs_1;ul_20_418;lr_50_432;rul_205_59;rlr_205_76
Driving_ACC_CACC_TL.slx111111110,738561.2803855466190725565,ACC,name_ACC;type_SubSystem;parent_name_Controller;hierarchy_depth_1;num_lines_5;num_inputs_3;num_outputs_2;ul_655_193;lr_815_357;rul_-635_185;rlr_-765_35
Driving_ACC_CACC_TL.slx111111110,738561.6220283404691144824,velocity,name_velocity;type_Inport;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_120_168;lr_150_182;rul_295_-66;rlr_295_-49
Driving_ACC_CACC_TL.slx111111110,738560.9367647701874375343,pre_distance,name_pre_distance;type_Inport;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_120_208;lr_150_222;rul_310_-1;rlr_310_16
Driving_ACC_CACC_TL.slx111111110,738561.095057444297708571,pre_velocity,name_pre_velocity;type_Inport;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_120_448;lr_150_462;rul_880_-353;rlr_900_-327
Driving_ACC_CACC_TL.slx111111110,738561.2220830826554447412,ComfortAccelerationParameter,name_ComfortAccelerationParameter;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_995_330;lr_1170_390;rul_245_60;rlr_120_40
Driving_ACC_CACC_TL.slx111111110,738561.1144233200466260314,Divide,name_Divide;type_Product;parent_name_ACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_545_202;lr_575_233;rul_-115_5;rlr_-115_5
Driving_ACC_CACC_TL.slx111111110,738561.4364829598926007748,Divide1,name_Divide1;type_Product;parent_name_ACC;hierarchy_depth_2;num_lines_4;num_inputs_2;num_outputs_1;ul_485_317;lr_515_348;rul_-195_-7;rlr_-110_-8
Driving_ACC_CACC_TL.slx111111110,738561.6301330688875168562,Epsilon,name_Epsilon;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_275_92;lr_355_128;rul_140_10;rlr_90_5
Driving_ACC_CACC_TL.slx111111110,738561.1057947785593569279,FullAcceleartion,name_FullAcceleartion;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_1035_460;lr_1150_490;rul_205_-70;rlr_140_-60
Driving_ACC_CACC_TL.slx111111110,738561.5528546755667775869,MaxSpeed,name_MaxSpeed;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_780_20;lr_895_50;rul_220_75;rlr_155_85
Driving_ACC_CACC_TL.slx111111110,738561.2397389095276594162,NoSpeed,name_NoSpeed;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_985_275;lr_1070_305;rul_220_-65;rlr_185_-55
Driving_ACC_CACC_TL.slx111111110,738560.9704975165659561753,StandstillDistance,name_StandstillDistance;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_245_230;lr_360_260;rul_185_-23;rlr_100_-22
Driving_ACC_CACC_TL.slx111111110,738560.7916167117655277252,StepTimeCoefficient,name_StepTimeCoefficient;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_295_360;lr_405_410;rul_190_-43;rlr_110_-62
Driving_ACC_CACC_TL.slx111111110,738561.2349717763718217611,Sub,name_Sub;type_Sum;parent_name_ACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_430_207;lr_460_238;rul_-310_1;rlr_-310_-16
Driving_ACC_CACC_TL.slx111111110,738560.7757131130201742053,Sub1,name_Sub1;type_Sum;parent_name_ACC;hierarchy_depth_2;num_lines_5;num_inputs_2;num_outputs_1;ul_730_212;lr_760_243;rul_-185_-10;rlr_-185_-10
Driving_ACC_CACC_TL.slx111111110,738560.8643810943467542529,Sub2,name_Sub2;type_Sum;parent_name_ACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_865_97;lr_895_128;rul_-135_115;rlr_-135_115
Driving_ACC_CACC_TL.slx111111110,738561.1189643070101737976,Switch,name_Switch;type_Switch;parent_name_ACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_1205_210;lr_1255_250;rul_-205_-115;rlr_-205_-115
Driving_ACC_CACC_TL.slx111111110,738560.7998126186430454254,Switch1,name_Switch1;type_Switch;parent_name_ACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_1000_95;lr_1050_135;rul_-220_-75;rlr_-155_-85
Driving_ACC_CACC_TL.slx111111110,738560.9798066513612866402,Switch2,name_Switch2;type_Switch;parent_name_ACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_1240_390;lr_1290_430;rul_-245_-60;rlr_-120_-40
Driving_ACC_CACC_TL.slx111111110,738560.823114887229166925,TimeGap,name_TimeGap;type_Constant;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_290_310;lr_405_340;rul_195_7;rlr_110_8
Driving_ACC_CACC_TL.slx111111110,738561.4636225702706724405,max,name_max;type_MinMax;parent_name_ACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_415_102;lr_445_133;rul_-140_-10;rlr_-90_-5
Driving_ACC_CACC_TL.slx111111110,738561.0869382123928517103,desired_velocity,name_desired_velocity;type_Outport;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_1;num_outputs_0;ul_1370_223;lr_1400_237;rul_-165_-13;rlr_-145_13
Driving_ACC_CACC_TL.slx111111110,738561.189621598576195538,acceleration_parameter,name_acceleration_parameter;type_Outport;parent_name_ACC;hierarchy_depth_2;num_lines_1;num_inputs_1;num_outputs_0;ul_1370_403;lr_1400_417;rul_-130_-13;rlr_-110_13
Driving_ACC_CACC_TL.slx111111110,738561.0957291118102148175,ACCDelayDistance,name_ACCDelayDistance;type_Constant;parent_name_Controller;hierarchy_depth_1;num_lines_1;num_inputs_0;num_outputs_1;ul_335_270;lr_450_300;rul_190_-10;rlr_130_-5
Driving_ACC_CACC_TL.slx111111110,738561.5575408900622278452,ACCDelayVelocity,name_ACCDelayVelocity;type_Constant;parent_name_Controller;hierarchy_depth_1;num_lines_1;num_inputs_0;num_outputs_1;ul_375_325;lr_490_355;rul_150_-10;rlr_90_-5
Driving_ACC_CACC_TL.slx111111110,738561.6068984013982117176,Add,name_Add;type_Sum;parent_name_Controller;hierarchy_depth_1;num_lines_4;num_inputs_2;num_outputs_1;ul_350_362;lr_380_393;rul_-55_-40;rlr_-55_-40
Driving_ACC_CACC_TL.slx111111110,738561.5702227074652910233,CACC,name_CACC;type_SubSystem;parent_name_Controller;hierarchy_depth_1;num_lines_7;num_inputs_5;num_outputs_2;ul_510_409;lr_690_531;rul_-490_-31;rlr_-640_-139
Driving_ACC_CACC_TL.slx111111110,738561.2356847072951495647,velocity,name_velocity;type_Inport;parent_name_CACC;hierarchy_depth_2;num_lines_2;num_inputs_0;num_outputs_1;ul_55_108;lr_85_122;rul_355_244;rlr_355_261
Driving_ACC_CACC_TL.slx111111110,738561.0674869206268340349,pre_distance,name_pre_distance;type_Inport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_55_163;lr_85_177;rul_575_-75;rlr_705_75
Driving_ACC_CACC_TL.slx111111110,738561.5618216134607791901,pre_velocity,name_pre_velocity;type_Inport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_55_218;lr_85_232;rul_575_-130;rlr_705_20
Driving_ACC_CACC_TL.slx111111110,738560.7683185354107990861,lead_distance,name_lead_distance;type_Inport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_-105_503;lr_-75_517;rul_125_139;rlr_125_156
Driving_ACC_CACC_TL.slx111111110,738561.6236230883514508605,lead_velocity,name_lead_velocity;type_Inport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_255_723;lr_285_737;rul_90_-196;rlr_90_-179
Driving_ACC_CACC_TL.slx111111110,738560.831246471032500267,ACC,name_ACC;type_SubSystem;parent_name_CACC;hierarchy_depth_2;num_lines_6;num_inputs_3;num_outputs_2;ul_630_88;lr_790_252;rul_-575_20;rlr_-705_-130
Driving_ACC_CACC_TL.slx111111110,738560.7493890427285805345,velocity,name_velocity;type_Inport;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_120_168;lr_150_182;rul_295_-66;rlr_295_-49
Driving_ACC_CACC_TL.slx111111110,738561.166894021793268621,pre_distance,name_pre_distance;type_Inport;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_120_208;lr_150_222;rul_310_-1;rlr_310_16
Driving_ACC_CACC_TL.slx111111110,738560.7187830415787175298,pre_velocity,name_pre_velocity;type_Inport;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_120_448;lr_150_462;rul_880_-353;rlr_900_-327
Driving_ACC_CACC_TL.slx111111110,738561.1426865807734429836,ComfortAccelerationParameter,name_ComfortAccelerationParameter;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_995_330;lr_1170_390;rul_245_60;rlr_120_40
Driving_ACC_CACC_TL.slx111111110,738561.2723411867627874017,Divide,name_Divide;type_Product;parent_name_ACC;hierarchy_depth_3;num_lines_3;num_inputs_2;num_outputs_1;ul_545_202;lr_575_233;rul_-115_5;rlr_-115_5
Driving_ACC_CACC_TL.slx111111110,738560.9567964334273710847,Divide1,name_Divide1;type_Product;parent_name_ACC;hierarchy_depth_3;num_lines_4;num_inputs_2;num_outputs_1;ul_485_317;lr_515_348;rul_-195_-7;rlr_-110_-8
Driving_ACC_CACC_TL.slx111111110,738561.648920325213111937,Epsilon,name_Epsilon;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_275_92;lr_355_128;rul_140_10;rlr_90_5
Driving_ACC_CACC_TL.slx111111110,738561.2278715180000290275,FullAcceleartion,name_FullAcceleartion;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_1035_460;lr_1150_490;rul_205_-70;rlr_140_-60
Driving_ACC_CACC_TL.slx111111110,738561.417541240924037993,MaxSpeed,name_MaxSpeed;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_780_20;lr_895_50;rul_220_75;rlr_155_85
Driving_ACC_CACC_TL.slx111111110,738560.8032705950317904353,NoSpeed,name_NoSpeed;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_985_275;lr_1070_305;rul_220_-65;rlr_185_-55
Driving_ACC_CACC_TL.slx111111110,738561.7115457901963964105,StandstillDistance,name_StandstillDistance;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_245_230;lr_360_260;rul_185_-23;rlr_100_-22
Driving_ACC_CACC_TL.slx111111110,738561.375091439695097506,StepTimeCoefficient,name_StepTimeCoefficient;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_295_360;lr_405_410;rul_190_-43;rlr_110_-62
Driving_ACC_CACC_TL.slx111111110,738560.8974984295200556517,Sub,name_Sub;type_Sum;parent_name_ACC;hierarchy_depth_3;num_lines_3;num_inputs_2;num_outputs_1;ul_430_207;lr_460_238;rul_-310_1;rlr_-310_-16
Driving_ACC_CACC_TL.slx111111110,738561.1750453847926110029,Sub1,name_Sub1;type_Sum;parent_name_ACC;hierarchy_depth_3;num_lines_5;num_inputs_2;num_outputs_1;ul_730_212;lr_760_243;rul_-185_-10;rlr_-185_-10
Driving_ACC_CACC_TL.slx111111110,738560.7941917190328240395,Sub2,name_Sub2;type_Sum;parent_name_ACC;hierarchy_depth_3;num_lines_3;num_inputs_2;num_outputs_1;ul_865_97;lr_895_128;rul_-135_115;rlr_-135_115
Driving_ACC_CACC_TL.slx111111110,738561.6532621707301586866,Switch,name_Switch;type_Switch;parent_name_ACC;hierarchy_depth_3;num_lines_4;num_inputs_3;num_outputs_1;ul_1205_210;lr_1255_250;rul_-205_-115;rlr_-205_-115
Driving_ACC_CACC_TL.slx111111110,738561.2831699119415134192,Switch1,name_Switch1;type_Switch;parent_name_ACC;hierarchy_depth_3;num_lines_4;num_inputs_3;num_outputs_1;ul_1000_95;lr_1050_135;rul_-220_-75;rlr_-155_-85
Driving_ACC_CACC_TL.slx111111110,738561.2237929960247129202,Switch2,name_Switch2;type_Switch;parent_name_ACC;hierarchy_depth_3;num_lines_4;num_inputs_3;num_outputs_1;ul_1240_390;lr_1290_430;rul_-245_-60;rlr_-120_-40
Driving_ACC_CACC_TL.slx111111110,738560.9225021809106692672,TimeGap,name_TimeGap;type_Constant;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_0;num_outputs_1;ul_290_310;lr_405_340;rul_195_7;rlr_110_8
Driving_ACC_CACC_TL.slx111111110,738561.1780639167409390211,max,name_max;type_MinMax;parent_name_ACC;hierarchy_depth_3;num_lines_3;num_inputs_2;num_outputs_1;ul_415_102;lr_445_133;rul_-140_-10;rlr_-90_-5
Driving_ACC_CACC_TL.slx111111110,738561.1862306484254077077,desired_velocity,name_desired_velocity;type_Outport;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_1;num_outputs_0;ul_1370_223;lr_1400_237;rul_-165_-13;rlr_-145_13
Driving_ACC_CACC_TL.slx111111110,738561.5559311410179361701,acceleration_parameter,name_acceleration_parameter;type_Outport;parent_name_ACC;hierarchy_depth_3;num_lines_1;num_inputs_1;num_outputs_0;ul_1370_403;lr_1400_417;rul_-130_-13;rlr_-110_13
Driving_ACC_CACC_TL.slx111111110,738560.9621865039225667715,Add,name_Add;type_Sum;parent_name_CACC;hierarchy_depth_2;num_lines_5;num_inputs_2;num_outputs_1;ul_345_527;lr_375_558;rul_-90_-56;rlr_-90_-29
Driving_ACC_CACC_TL.slx111111110,738561.4162310495739802718,Add1,name_Add1;type_Sum;parent_name_CACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_90_497;lr_120_528;rul_-155_-52;rlr_-80_-53
Driving_ACC_CACC_TL.slx111111110,738561.6569400703301653266,ComfortAccelerationParameter,name_ComfortAccelerationParameter;type_Constant;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_490_390;lr_665_450;rul_360_-40;rlr_235_-60
Driving_ACC_CACC_TL.slx111111110,738561.6086457305354997516,DeltaLeadVelocity,name_DeltaLeadVelocity;type_Constant;parent_name_CACC;hierarchy_depth_2;num_lines_3;num_inputs_0;num_outputs_1;ul_-65_445;lr_40_475;rul_155_52;rlr_80_53
Driving_ACC_CACC_TL.slx111111110,738560.7674803729169070721,LowDeceleration,name_LowDeceleration;type_Constant;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_580_310;lr_665_340;rul_270_40;rlr_235_50
Driving_ACC_CACC_TL.slx111111110,738561.5275904585141688585,MaxLeadDistance,name_MaxLeadDistance;type_Constant;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_-170_640;lr_-60_690;rul_190_2;rlr_110_-17
Driving_ACC_CACC_TL.slx111111110,738560.8508746218867599964,Product,name_Product;type_Product;parent_name_CACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_255_471;lr_285_529;rul_-185_-111;rlr_-105_-119
Driving_ACC_CACC_TL.slx111111110,738560.7728563849814236164,StepTimeCoefficient,name_StepTimeCoefficient;type_Constant;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_0;num_outputs_1;ul_70_360;lr_180_410;rul_185_111;rlr_105_119
Driving_ACC_CACC_TL.slx111111110,738561.1853412003256380558,Subtract,name_Subtract;type_Sum;parent_name_CACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_410_352;lr_440_383;rul_-355_-244;rlr_-355_-261
Driving_ACC_CACC_TL.slx111111110,738561.5419500541174784303,Subtract1,name_Subtract1;type_Sum;parent_name_CACC;hierarchy_depth_2;num_lines_4;num_inputs_2;num_outputs_1;ul_1040_157;lr_1070_188;rul_-695_370;rlr_-695_370
Driving_ACC_CACC_TL.slx111111110,738561.2803929389920085669,Subtract2,name_Subtract2;type_Sum;parent_name_CACC;hierarchy_depth_2;num_lines_3;num_inputs_2;num_outputs_1;ul_20_642;lr_50_673;rul_-125_-139;rlr_-125_-156
Driving_ACC_CACC_TL.slx111111110,738561.0156102088512852788,Switch,name_Switch;type_Switch;parent_name_CACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_850_350;lr_900_390;rul_-270_-40;rlr_-235_-50
Driving_ACC_CACC_TL.slx111111110,738561.570995390648022294,Switch1,name_Switch1;type_Switch;parent_name_CACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_1320_155;lr_1370_195;rul_-690_-67;rlr_-580_57
Driving_ACC_CACC_TL.slx111111110,738560.8591078008757904172,Switch2,name_Switch2;type_Switch;parent_name_CACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_1335_335;lr_1385_375;rul_-705_-247;rlr_-595_-123
Driving_ACC_CACC_TL.slx111111110,738561.5574566306313499808,Switch3,name_Switch3;type_Switch;parent_name_CACC;hierarchy_depth_2;num_lines_4;num_inputs_3;num_outputs_1;ul_140_640;lr_190_680;rul_-50_-143;rlr_-70_-152
Driving_ACC_CACC_TL.slx111111110,738560.8009057812159880996,desired_velocity,name_desired_velocity;type_Outport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_1;num_outputs_0;ul_1485_168;lr_1515_182;rul_-165_-13;rlr_-145_13
Driving_ACC_CACC_TL.slx111111110,738561.2193298439960926771,acceleration_parameter,name_acceleration_parameter;type_Outport;parent_name_CACC;hierarchy_depth_2;num_lines_1;num_inputs_1;num_outputs_0;ul_1485_348;lr_1515_362;rul_-150_-13;rlr_-130_13
Driving_ACC_CACC_TL.slx111111110,738560.9239459435921162367,Delay,name_Delay;type_Delay;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_2;num_outputs_1;ul_525_260;lr_580_295;rul_-505_-12;rlr_-530_-33
Driving_ACC_CACC_TL.slx111111110,738560.7826810072874650359,Delay1,name_Delay1;type_Delay;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_2;num_outputs_1;ul_525_315;lr_580_350;rul_-175_47;rlr_-200_43
Driving_ACC_CACC_TL.slx111111110,738561.1913662322331219912,Dif,name_Dif;type_Sum;parent_name_Controller;hierarchy_depth_1;num_lines_3;num_inputs_2;num_outputs_1;ul_225_477;lr_255_508;rul_-205_-149;rlr_-205_-166
